country	WNV_2112zSCL002_Ct_UT_08.05.13_2013.594521	37.13	-113.65
country	WNV_2114zSGE003G_Ct_UT_08.05.13_2013.594521	37.09	-113.54
country	WNV_2117zSGE009_Ct_UT_08.06.13_2013.59726	37.07	-113.52
country	WNV_2119zSGE012_Ct_UT_08.06.13_2013.59726	37.06	-113.55
country	WNV_21SP1CzSCL001_Ct_UT_08.05.13_2013.594521	37.13	-113.64
country	WNV_21SP1DzSCL004_Ct_UT_08.05.13_2013.594521	37.13	-113.63
country	WNV_21SP2BzSGE007RG_Ct_UT_08.05.13_2013.594521	37.13	-113.62
country	WNV_21SP2EzSGE011_Ct_UT_08.05.13_2013.594521	37.11	-113.63
country	WNV_21SP3DzSGE011_Ct_UT_09.16.14_2014.709589	37.11	-113.63
country	WNV_22113zSGE009_Ct_UT_08.13.13_2013.616438	37.07	-113.52
country	WNV_22115zSGE012_Ct_UT_08.13.13_2013.616438	37.06	-113.55
country	WNV_2212zSCL001_Ct_UT_08.12.13_2013.613699	37.13	-113.64
country	WNV_2219zSGE011_Ce_UT_08.12.13_2013.613699	37.11	-113.63
country	WNV_2297_Ct_CA_06.06.17_2017.430137	33.54	-116.08
country	WNV_22SP1BzIVI003_Ct_UT_08.16.13_2013.624658	37.15	-113.69
country	WNV_22SP1EzWAS008_Ct_UT_08.14.13_2013.619178	37.14	-113.46
country	WNV_23116zWAS008_Ct_UT_08.21.13_2013.638356	37.14	-113.46
country	WNV_2314zSCL002_Ct_UT_08.19.13_2013.632877	37.13	-113.65
country	WNV_23SP5AzWAS002_Ct_UT_08.20.13_2013.635616	37.11	-113.51
country	WNV_2410zSGE009_Ct_UT_08.27.13_2013.654795	37.07	-113.52
country	WNV_2412zWAS002_Ct_UT_08.27.13_2013.654795	37.11	-113.51
country	WNV_243zSCL004_Ct_UT_08.26.13_2013.652055	37.13	-113.63
country	WNV_249zSGE012_Ct_UT_08.27.13_2013.654795	37.06	-113.55
country	WNV_24SP2AzSCL001_Ct_UT_08.26.13_2013.652055	37.13	-113.64
country	WNV_2616_Ct_CA_06.20.17_2017.468493	33.58	-116.08
country	WNV_26SP3AzIVI002_Ct_UT_10.21.14_2014.805479	37.15	-113.67
country	WNV_2786_Ct_CA_07.07.17_2017.515068	33.48	-116.10
country	WNV_2919_Ct_CA_07.18.17_2017.545205	33.58	-116.08
country	WNV_29SP3EzSGE008_Ct_UT_10.01.13_2013.750685	37.08	-113.57
country	WNV_29SP4AzSGE009_Ct_UT_10.01.13_2013.750685	37.07	-113.52
country	WNV_2bF5_Ct_AZ_08.14.17_2017.619178	32.73	-114.60
country	WNV_2cH8_Ct_AZ_08.28.17_2017.657534	32.73	-114.60
country	WNV_3_1069023_Ct_MT_08.30.16_2016.663934	47.51	-111.30
country	WNV_3_1107139_Ct_MT_08.31.18_2018.665753	47.27	-111.70
country	WNV_3168_Ct_CA_08.08.17_2017.60274	33.53	-116.04
country	WNV_3285_1107027_Ct_MT_08.21.18_2018.638356	48.61	-108.95
country	WNV_3288_1107030_Ct_MT_08.12.18_2018.613699	45.89	-111.55
country	WNV_3315_Ct_CA_08.22.17_2017.641096	33.53	-116.03
country	WNV_3409_Ct_CA_08.29.17_2017.660274	33.54	-116.06
country	WNV_3507_Ct_CA_09.06.17_2017.682192	33.53	-116.06
country	WNV_3510_Ct_CA_09.06.17_2017.682192	33.53	-116.06
country	WNV_3aG5_Ct_AZ_08.14.17_2017.619178	32.73	-114.60
country	WNV_6cF10_Ct_AZ_08.28.17_2017.657534	32.72	-114.61
country	WNV_7cB7_Ct_AZ_08.14.17_2017.619178	32.72	-114.60
country	WNV_7cD10_Ct_AZ_08.28.17_2017.657534	32.72	-114.60
country	WNV_808T_P1_Cp_WA_08.02.18_2018.586301	47.63	-117.38
country	WNV_814G_P10_Ct_WA_08.14.18_2018.619178	47.25	-122.41
country	WNV_814G_P8_Cp_WA_08.14.18_2018.619178	47.25	-122.41
country	WNV_815T_P1_Cp_WA_08.15.18_2018.621918	47.63	-117.38
country	WNV_AmpSeqMERGED_Ct_AZ_06.09.15_2015.438356	33.43	-112.25
country	WNV_AmpSeqMERGED_Cq_AZ_06.26.14_2014.484932	33.41	-112.25
country	WNV_AmpSeqMERGED_Ct_AZ_10.20.16_2016.803279	33.42	-112.32
country	WNV_AmpSeqMERGED_Ct_AZ_05.11.16_2016.360656	33.57	-112.14
country	WNV_AmpSeqMERGED_Cq_AZ_08.05.15_2015.594521	33.43	-111.83
country	WNV_AmpSeqMERGED_Cq_AZ_06.03.14_2014.421918	33.29	-111.83
country	WNV_AmpSeqMERGED_Cq_AZ_06.28.16_2016.491803	33.22	-111.61
country	WNV_AmpSeqMERGED_Ct_AZ_07.22.14_2014.556164	33.44	-111.89
country	WNV_AmpSeqMERGED_Cq_AZ_08.25.16_2016.650273	33.42	-111.83
country	WNV_AmpSeqMERGED_Cq_AZ_08.28.14_2014.657534	33.47	-112.30
country	WNV_AmpSeqMERGED_Cq_AZ_10.07.15_2015.767123	33.47	-111.97
country	WNV_AmpSeqMERGED_Cq_AZ_06.10.14_2014.441096	33.56	-111.92
country	WNV_AmpSeqMERGED_Cq_AZ_05.12.15_2015.361644	33.39	-111.79
country	WNV_CC1416051_64_Cq_AZ_07.29.14_2014.575342	33.33	-111.77
country	WNV_CC1417436_17_Cq_AZ_08.14.14_2014.619178	33.66	-112.24
country	WNV_CC1617128_0_Cq_AZ_09.22.16_2016.726776	33.37	-111.81
